工作/测试,时间,fpga时间,机械方位角,俯仰波束中心角,跟踪航迹号,CPI计数,周期计数,点迹距离,点迹方位,点迹俯仰,点迹速度,和路强度,方位强度,俯仰强度,方位差和比,俯仰差和比,波形模式,点迹多普勒标志,多普勒基底,距离基底,航向角,纵摇角,横摇角
搜索,2025-1225-17 09:17:44:100,3988395,83.67,-2.5,0,56479,440,5346,83.89,-2.92,78,5822.25,538.43,554.03,0.09,0.09,长脉冲,有效,872.191,688.584,0,0,0
搜索,2025-1225-17 09:17:44:100,3988395,83.67,-2.5,0,56479,440,434,83.25,-3.85,78,12053.91,2054.17,3087.88,0.17,0.25,短脉冲,有效,668.465,88.829,0,0,0
搜索,2025-1225-17 09:17:44:200,3988426,86.73,-2.5,0,56490,440,1269,87.32,-2.3,2.4,364.27,89.52,5.37,0.25,0.02,长脉冲,有效,42.235,44.487,0,0,0
搜索,2025-1225-17 09:17:44:200,3988426,86.73,-2.5,0,56490,440,3523,86.89,-2.09,-54.8,1698.56,115.75,89.47,0.06,0.05,长脉冲,有效,119.504,92.668,0,0,0
搜索,2025-1225-17 09:17:44:200,3988441,88.09,7.5,0,56492,440,542,89.1,8.16,14.6,11028.41,4734.76,1109.82,0.43,0.09,短脉冲,有效,240.401,374.12,0,0,0
搜索,2025-1225-17 09:17:44:200,3988457,89.69,-2.5,0,56501,440,1275,89.17,-1.32,-4.8,438.78,94.24,86.67,0.22,0.2,长脉冲,有效,31.445,63.527,0,0,0
搜索,2025-1225-17 09:17:44:200,3988457,89.69,-2.5,0,56501,440,1257,89.17,-1.7,-6,417.96,88.5,52.25,0.2,0.13,长脉冲,有效,34.144,35.003,0,0,0
搜索,2025-1225-17 09:17:44:200,3988472,90.93,7.5,0,56503,440,542,89.13,7.19,14.6,4781.42,4223.1,348.24,0.88,0.08,短脉冲,有效,124.369,193.667,0,0,0
搜索,2025-1225-17 09:17:44:300,3988540,98.1,22.5,0,56528,440,314,98.83,23.74,0,6321.88,1920.87,1341.24,0.3,0.2,短脉冲,无效,294.559,788.988,0,0,0
搜索,2025-1225-17 09:17:44:300,3988541,98.2,27.5,0,56529,440,278,99.99,24.46,0,5163.16,4376.85,5144.58,0.85,0.99,短脉冲,无效,214.546,496.587,0,0,0
搜索,2025-1225-17 09:17:44:300,3988541,98.2,27.5,0,56529,440,314,99.43,24.13,0,5909.27,3138.19,5278.91,0.54,0.9,短脉冲,无效,134.693,470.33,0,0,0
搜索,2025-1225-17 09:17:44:300,3988571,101.18,27.5,0,56540,440,278,102.57,24.37,0,4538.76,2769.06,4425.17,0.61,0.98,短脉冲,无效,303.619,622.029,0,0,0
搜索,2025-1225-17 09:17:47:300,3991552,32.18,32.5,0,57608,441,404,34.01,37.04,0,6105.77,5339.18,5944.9,0.88,0.98,短脉冲,无效,189.629,801.647,0,0,0
搜索,2025-1225-17 09:17:47:300,3991579,34.59,12.5,0,57615,441,404,34.07,16.4,0,18396.84,3967.66,15376.78,0.22,0.83,短脉冲,无效,1482.466,2097.28,0,0,0
搜索,2025-1225-17 09:17:47:300,3991579,34.59,12.5,0,57615,441,440,33.54,16.52,0,21884.99,9843.53,18890.47,0.46,0.87,短脉冲,无效,2226.056,1903.47,0,0,0
搜索,2025-1225-17 09:17:47:300,3991580,34.87,17.5,0,57616,441,404,34.4,20.13,0,16464.31,3162.98,8592.61,0.19,0.52,短脉冲,无效,1194.702,1729.323,0,0,0
搜索,2025-1225-17 09:17:47:300,3991581,34.97,22.5,0,57617,441,404,34.19,19.3,0,11524.6,3779.49,7534.46,0.33,0.66,短脉冲,无效,383.796,1422.707,0,0,0
搜索,2025-1225-17 09:17:47:300,3991583,35.07,32.5,0,57619,441,404,35.76,37.09,0,6576.68,1891.81,6464.99,0.28,0.98,短脉冲,无效,544.463,733.466,0,0,0
搜索,2025-1225-17 09:17:47:300,3991610,37.64,12.5,0,57626,441,458,38.47,9.59,0,14511.43,5045.2,8185.68,0.35,0.57,短脉冲,无效,1222.844,1921.849,0,0,0
搜索,2025-1225-17 09:17:47:300,3991611,37.82,17.5,0,57627,441,416,39.02,18.55,0,17566.27,9092.28,3059.05,0.52,0.17,短脉冲,无效,966.133,1614.405,0,0,0
搜索,2025-1225-17 09:17:47:400,3991641,40.91,17.5,0,57638,441,416,40.2,22.01,0,15250.56,4538.71,14760.03,0.3,0.96,短脉冲,无效,1142.842,1547.177,0,0,0
搜索,2025-1225-17 09:17:47:400,3991642,41,22.5,0,57639,441,416,40.1,19.1,0,11812.59,4522.65,8904.28,0.38,0.76,短脉冲,无效,392.12,825.397,0,0,0
搜索,2025-1225-17 09:17:47:400,3991673,43.98,22.5,0,57650,441,428,43.05,19.24,0,10526.49,4129.97,9863.7,0.39,0.94,短脉冲,无效,505.358,539.439,0,0,0
搜索,2025-1225-17 09:17:47:400,3991705,46.95,27.5,0,57662,441,1502,48.4,24.28,0,2386.3,1531.04,2270.39,0.65,0.94,长脉冲,无效,128.929,149.203,0,0,0
搜索,2025-1225-17 09:17:47:400,3991713,47.44,-2.5,0,57667,441,1496,45.95,-2.54,2.4,20653.19,14028.78,572.34,0.68,0.03,长脉冲,有效,982.5,3439.664,0,0,0
搜索,2025-1225-17 09:17:47:500,3991774,53.59,-2.5,0,57689,441,2851,52.9,-2.95,9.7,485,139.88,48.56,0.28,0.09,长脉冲,有效,74.14,79.971,0,0,0
搜索,2025-1225-17 09:17:47:500,3991794,55.59,12.5,0,57692,441,548,54.96,15.2,0,11039.45,2863.43,5935.21,0.25,0.54,短脉冲,无效,933.853,1373.794,0,0,0
搜索,2025-1225-17 09:17:47:500,3991796,55.97,22.5,0,57694,441,548,55.62,19.19,0,5709.95,810.92,5247.67,0.14,0.91,短脉冲,无效,464.063,483.607,0,0,0
搜索,2025-1225-17 09:17:47:500,3991805,56.44,-2.5,0,57700,441,1976,55.44,-2.84,-2.4,15367.99,6553.64,1237.15,0.43,0.08,长脉冲,有效,990.227,1988.063,0,0,0
搜索,2025-1225-17 09:17:47:600,3991827,58.84,22.5,0,57705,441,590,57.77,19.23,0,4763.15,2200.43,3243.67,0.46,0.68,短脉冲,无效,260.617,420.939,0,0,0
搜索,2025-1225-17 09:17:47:600,3991836,59.44,-2.5,0,57711,441,1952,59.23,-2.17,-3.6,11998.18,1016.21,456.36,0.08,0.03,长脉冲,有效,564.038,1960.884,0,0,0
搜索,2025-1225-17 09:17:47:600,3991836,59.44,-2.5,0,57711,441,1976,61.04,-1.94,2.4,35680.14,25984.22,2860.72,0.72,0.08,长脉冲,有效,2007.98,3612.985,0,0,0
搜索,2025-1225-17 09:17:47:600,3991867,62.52,-2.5,0,57722,441,4159,60.74,-4.14,78,387.97,337.65,119.2,0.87,0.31,长脉冲,有效,64.093,64.556,0,0,0
搜索,2025-1225-17 09:17:47:600,3991897,65.56,-2.5,0,57733,441,1310,66.45,-2.85,2.4,3972.03,1491.54,325.71,0.38,0.08,短脉冲,有效,243.353,203.164,0,0,0
搜索,2025-1225-17 09:17:47:700,3991928,68.43,-2.5,0,57744,441,2414,67.58,-3.56,78,5117.46,1829.38,1050.05,0.36,0.2,长脉冲,有效,816.521,617.821,0,0,0
搜索,2025-1225-17 09:17:47:700,3991928,68.43,-2.5,0,57744,441,2696,67.07,-1.77,2.4,4969.34,3023.58,553.24,0.61,0.11,长脉冲,有效,587.356,219.687,0,0,0
搜索,2025-1225-17 09:17:47:700,3991959,71.47,-2.5,0,57755,441,4278,71.85,-3.43,78,4577.03,727.8,836.64,0.16,0.19,长脉冲,有效,718.297,408.578,0,0,0
搜索,2025-1225-17 09:17:47:700,3991981,74.05,27.5,0,57761,441,2702,73.58,24.21,0,1585.91,308,1471.85,0.19,0.93,长脉冲,无效,134.166,99.031,0,0,0
搜索,2025-1225-17 09:17:47:700,3991989,74.54,-2.5,0,57766,441,2690,75.71,-1.86,2.4,8701.67,4387.2,820.76,0.5,0.09,长脉冲,有效,527.02,1283.898,0,0,0
搜索,2025-1225-17 09:17:47:700,3991989,74.54,-2.5,0,57766,441,3055,73.55,-1.61,-2.4,23203.02,9824.63,3276.3,0.43,0.14,长脉冲,有效,1308.899,2457.942,0,0,0
搜索,2025-1225-17 09:17:47:700,3991989,74.54,-2.5,0,57766,441,3049,73.25,-1.64,2.4,25301.03,14387.82,3433.2,0.57,0.14,长脉冲,有效,1336.102,2549.231,0,0,0
搜索,2025-1225-17 09:17:47:700,3992012,77.08,27.5,0,57772,441,3793,76.42,24.1,0,1767.3,486.29,1535,0.27,0.87,长脉冲,无效,174.902,130.06,0,0,0
搜索,2025-1225-17 09:17:47:700,3992020,77.44,-2.5,0,57777,441,2582,79.16,-2.26,-2.4,6165.34,4920.51,136.84,0.8,0.02,长脉冲,有效,559.759,452.911,0,0,0
搜索,2025-1225-17 09:17:47:800,3992040,79.57,12.5,0,57780,441,440,78.57,10.26,0,14532.13,6181.58,6067.98,0.43,0.43,短脉冲,无效,1517.844,1602.797,0,0,0
搜索,2025-1225-17 09:17:47:800,3992066,81.8,7.5,0,57790,441,284,82.23,6.7,-3.6,717.24,127.27,113.31,0.17,0.16,短脉冲,有效,52.012,56.48,0,0,0
搜索,2025-1225-17 09:17:47:800,3992082,83.49,-2.5,0,57799,441,5340,84.08,-2.97,78,5371.43,1324.33,556.12,0.25,0.11,长脉冲,有效,839.725,593.836,0,0,0
搜索,2025-1225-17 09:17:47:800,3992112,86.55,-2.5,0,57810,441,2702,86.97,-3.56,2.4,701.29,123.44,143.92,0.17,0.2,长脉冲,有效,100.489,88.008,0,0,0
搜索,2025-1225-17 09:17:47:900,3992128,87.8,7.5,0,57812,441,596,89.37,7.24,14.6,6040.83,4292.1,392.11,0.71,0.06,短脉冲,有效,134.371,203.999,0,0,0
搜索,2025-1225-17 09:17:47:900,3992143,89.42,-2.5,0,57821,441,1215,89.77,-3.32,78,385.93,57.22,63.34,0.14,0.16,长脉冲,有效,54.053,41.389,0,0,0
搜索,2025-1225-17 09:17:47:900,3992143,89.42,-2.5,0,57821,441,2000,89.77,-1.18,-3.6,609.76,90.42,137.43,0.14,0.22,长脉冲,有效,80.006,94.739,0,0,0
搜索,2025-1225-17 09:17:47:900,3992151,89.99,2.5,0,57822,441,596,89.4,6.54,14.6,3917.57,956.85,3398.77,0.25,0.87,短脉冲,有效,117.421,187.418,0,0,0
搜索,2025-1225-17 09:17:47:900,3992158,90.74,7.5,0,57823,441,596,89.36,6.26,14.6,6298.18,3891.93,1477.37,0.61,0.24,短脉冲,有效,165.884,210.358,0,0,0
搜索,2025-1225-17 09:17:47:900,3992174,92.38,-2.5,0,57832,441,1239,91.55,-0.33,-2.4,340.24,117.98,138.78,0.35,0.41,长脉冲,有效,42.536,52.543,0,0,0
搜索,2025-1225-17 09:17:48:000,3992226,97.93,22.5,0,57848,441,284,99.38,19.06,0,8913.97,5750.21,7261.75,0.65,0.82,短脉冲,无效,736.044,898.92,0,0,0
搜索,2025-1225-17 09:17:48:000,3992266,101.39,-2.5,0,57865,441,1245,102.23,-2.75,-2.4,238.81,84.27,15.41,0.35,0.06,长脉冲,有效,25.702,36.152,0,0,0
搜索,2025-1225-17 09:17:51:000,3995246,32.31,-2.5,0,58932,442,3835,30.84,-2.07,4.8,1446.85,966.48,79.9,0.66,0.06,长脉冲,有效,109.787,125.336,0,0,0
搜索,2025-1225-17 09:17:51:000,3995246,32.31,-2.5,0,58932,442,590,32.77,-1.05,-2.4,7785.63,1505.06,1968.2,0.19,0.25,短脉冲,有效,471.389,435.582,0,0,0
搜索,2025-1225-17 09:17:51:000,3995246,32.31,-2.5,0,58932,442,656,32.17,-3.06,78,6832.66,388.07,808.52,0.06,0.13,短脉冲,有效,344.471,434.047,0,0,0
搜索,2025-1225-17 09:17:51:000,3995265,34.43,12.5,0,58935,442,404,32.92,15.93,0,17278.82,11936.76,12482.16,0.69,0.72,短脉冲,无效,2064.98,2137.83,0,0,0
搜索,2025-1225-17 09:17:51:000,3995284,35.86,2.5,0,58944,442,1196,36.31,5.18,78,7304.27,1373.82,3896.77,0.19,0.54,短脉冲,有效,525.869,370.324,0,0,0
搜索,2025-1225-17 09:17:51:000,3995296,37.34,12.5,0,58946,442,428,36.42,16.38,0,17068.47,6664.76,14176.94,0.39,0.83,短脉冲,无效,1674.962,885.355,0,0,0
搜索,2025-1225-17 09:17:51:000,3995297,37.64,17.5,0,58947,442,428,37.27,21.09,0,13166.54,1995.26,10024.92,0.16,0.76,短脉冲,无效,1548.822,1805.941,0,0,0
搜索,2025-1225-17 09:17:51:000,3995307,38.33,-2.5,0,58954,442,848,39.05,-3.16,-2.4,7732.2,2324.81,1046.27,0.3,0.14,短脉冲,有效,636.492,615.318,0,0,0
搜索,2025-1225-17 09:17:51:000,3995315,38.93,2.5,0,58955,442,1190,40.51,-0.8,-2.4,6017.41,4314.61,5526.53,0.72,0.91,短脉冲,有效,432.764,240.814,0,0,0
搜索,2025-1225-17 09:17:51:100,3995358,43.43,12.5,0,58968,442,482,44.03,14.5,0,17879.56,4493.89,6652.85,0.25,0.38,短脉冲,无效,1569.737,1155.092,0,0,0
搜索,2025-1225-17 09:17:51:100,3995369,44.31,-2.5,0,58976,442,278,44.13,-1.26,3.6,6066.29,443.92,1277.23,0.08,0.2,短脉冲,有效,503.943,366.667,0,0,0
搜索,2025-1225-17 09:17:51:100,3995391,46.79,27.5,0,58982,442,1502,48.42,24.27,0,2059.05,1528.37,1950.93,0.74,0.94,长脉冲,无效,133.798,146.568,0,0,0
搜索,2025-1225-17 09:17:51:100,3995392,46.89,32.5,0,58983,442,290,48.57,29.16,0,899.93,696.25,815.72,0.77,0.91,短脉冲,无效,107.758,61.752,0,0,0
搜索,2025-1225-17 09:17:51:100,3995399,47.28,-2.5,0,58987,442,1496,48.19,-2.52,2.4,22519.08,8605.53,552.7,0.38,0.03,长脉冲,有效,922.269,3108.944,0,0,0
搜索,2025-1225-17 09:17:51:200,3995420,49.66,17.5,0,58991,442,308,50.14,21.39,0,521,104.12,433.58,0.2,0.83,短脉冲,无效,55.36,67.848,0,0,0
搜索,2025-1225-17 09:17:51:200,3995430,50.35,-2.5,0,58998,442,710,50.16,-2.84,78,7176.85,531.71,579.99,0.08,0.08,短脉冲,有效,582.43,477.55,0,0,0
搜索,2025-1225-17 09:17:51:200,3995461,53.29,-2.5,0,59009,442,2875,54.43,-4.11,3.6,671.67,327.94,202.25,0.49,0.3,长脉冲,有效,51.873,72.659,0,0,0
搜索,2025-1225-17 09:17:51:200,3995481,55.4,12.5,0,59012,442,554,54.33,16.78,0,8554.66,3952.29,7874.16,0.46,0.91,短脉冲,无效,667.991,980.752,0,0,0
搜索,2025-1225-17 09:17:51:200,3995481,55.6,17.5,0,59013,442,554,56.23,14.07,0,8385.26,2193.61,7017.38,0.27,0.83,短脉冲,无效,756.238,684.483,0,0,0
搜索,2025-1225-17 09:17:51:200,3995492,56.26,-2.5,0,59020,442,1754,57.17,-1.66,2.4,28493.94,10949.23,3744.71,0.38,0.13,长脉冲,有效,1215.79,3586.689,0,0,0
搜索,2025-1225-17 09:17:51:200,3995492,56.26,-2.5,0,59020,442,1766,56.57,-2.08,-2.4,23180.68,3025,1255.65,0.13,0.05,长脉冲,有效,915.535,2514.521,0,0,0
搜索,2025-1225-17 09:17:51:200,3995492,56.26,-2.5,0,59020,442,3211,55.42,-5,-2.4,308.02,108.43,145.42,0.35,0.47,长脉冲,有效,44.416,47.768,0,0,0
搜索,2025-1225-17 09:17:51:300,3995522,59.25,-2.5,0,59031,442,1976,57.9,-2.85,-2.4,20278.78,12162.81,1681.29,0.6,0.08,长脉冲,有效,1309.99,1612.455,0,0,0
搜索,2025-1225-17 09:17:51:300,3995522,59.25,-2.5,0,59031,442,1982,58.09,-3.45,2.4,21196.46,10669.93,3930.29,0.5,0.19,长脉冲,有效,1250.799,1291.267,0,0,0
搜索,2025-1225-17 09:17:51:300,3995584,65.29,-2.5,0,59053,442,2174,67,-1.27,2.4,27589.7,21855.25,5716.37,0.79,0.2,长脉冲,有效,1719.814,2374.367,0,0,0
搜索,2025-1225-17 09:17:51:300,3995584,65.29,-2.5,0,59053,442,314,64.84,-1,2.4,14427.9,2647.5,3801.66,0.19,0.27,短脉冲,有效,666.539,736.126,0,0,0
搜索,2025-1225-17 09:17:51:300,3995584,65.29,-2.5,0,59053,442,1046,65.13,-1.37,78,6730.95,412.44,1265.18,0.06,0.19,短脉冲,有效,467.031,522.572,0,0,0
搜索,2025-1225-17 09:17:51:400,3995614,68.26,-2.5,0,59064,442,2702,66.37,-1.58,2.4,5304.98,5088.02,777.25,0.96,0.14,长脉冲,有效,426.88,536.832,0,0,0
搜索,2025-1225-17 09:17:51:400,3995622,68.83,2.5,0,59065,442,2708,68.45,-0.93,-2.4,1520.8,236.77,1218.63,0.16,0.8,长脉冲,有效,231.414,91.592,0,0,0
搜索,2025-1225-17 09:17:51:400,3995634,70.28,12.5,0,59067,442,332,70.01,15.37,0,15044.98,1660.06,8724.9,0.11,0.58,短脉冲,无效,1386.178,1371.477,0,0,0
搜索,2025-1225-17 09:17:51:400,3995645,71.26,-2.5,0,59075,442,4278,72.01,-2.81,2.4,5006.25,1574.58,378.41,0.31,0.08,长脉冲,有效,793.224,579.84,0,0,0
搜索,2025-1225-17 09:17:51:400,3995668,73.76,27.5,0,59081,442,1880,73.43,24.4,0,1335.38,179.67,1311.69,0.14,0.98,长脉冲,无效,146.076,168.867,0,0,0
搜索,2025-1225-17 09:17:51:400,3995668,73.76,27.5,0,59081,442,2702,73.54,24.09,0,1703.82,147.79,1471.52,0.09,0.87,长脉冲,无效,131.479,112.798,0,0,0
搜索,2025-1225-17 09:17:51:400,3995676,74.26,-2.5,0,59086,442,3049,73.62,-1.47,2.4,32957.33,8758.91,5577.01,0.27,0.17,长脉冲,有效,1703.669,2967.679,0,0,0
搜索,2025-1225-17 09:17:51:400,3995698,76.81,27.5,0,59092,442,3793,75.99,24.46,0,1776.33,611.04,1771.6,0.35,0.99,长脉冲,无效,151.868,123.512,0,0,0
搜索,2025-1225-17 09:17:51:400,3995707,77.29,-2.5,0,59097,442,3607,76.78,-3.79,-6,711.35,148.05,174.43,0.2,0.25,长脉冲,有效,79.961,96.444,0,0,0
搜索,2025-1225-17 09:17:51:500,3995737,80.26,-2.5,0,59108,442,1136,78.6,-3.45,78,5992.88,4716.52,1113.98,0.79,0.19,短脉冲,有效,491.103,447.527,0,0,0
搜索,2025-1225-17 09:17:51:500,3995768,83.21,-2.5,0,59119,442,5346,83.9,-2.87,78,4811.08,1389.71,413.9,0.28,0.08,长脉冲,有效,715.828,539.617,0,0,0
搜索,2025-1225-17 09:17:51:500,3995799,86.25,-2.5,0,59130,442,5340,84.75,-3.93,2.4,1835.09,1257.04,495.96,0.68,0.27,长脉冲,有效,261.767,287.99,0,0,0
搜索,2025-1225-17 09:17:51:600,3995829,89.24,-2.5,0,59141,442,1215,88.49,-3.46,-76.8,254.4,80.24,47.83,0.31,0.19,长脉冲,有效,38.504,40.522,0,0,0
搜索,2025-1225-17 09:17:51:600,3995837,89.81,2.5,0,59142,442,650,89.63,5.79,14.6,21238.78,1492.74,14586.85,0.06,0.69,短脉冲,有效,233.683,622.675,0,0,0
搜索,2025-1225-17 09:17:51:600,3995845,90.58,7.5,0,59143,442,650,89.58,5.63,14.6,30353.67,12966.34,10544.63,0.43,0.35,短脉冲,有效,433.572,862.373,0,0,0
搜索,2025-1225-17 09:17:51:600,3995868,92.8,2.5,0,59153,442,1233,93.02,-0.68,-4.8,196.29,18.4,127,0.09,0.65,长脉冲,有效,26.546,29.872,0,0,0
搜索,2025-1225-17 09:17:51:700,3995952,101.21,-2.5,0,59185,442,1251,101.51,-3.77,2.4,238.21,29.78,57.42,0.13,0.24,长脉冲,有效,27.397,25.996,0,0,0
搜索,2025-1225-17 09:17:51:700,3995952,101.21,-2.5,0,59185,442,1275,99.8,-3.27,-2.4,142.52,90.37,22.06,0.63,0.16,长脉冲,有效,23.496,22.219,0,0,0
搜索,2025-1225-17 09:17:51:700,3995983,104.19,-2.5,0,59196,442,428,103.81,-1.42,-2.4,14152.51,2162.58,2520.95,0.16,0.17,短脉冲,有效,545.897,1028.883,0,0,0
搜索,2025-1225-17 09:17:51:800,3996034,109.57,17.5,0,59211,442,416,110.16,20.38,0,9665.06,2384.11,5641.75,0.25,0.58,短脉冲,无效,935.197,670.887,0,0,0
搜索,2025-1225-17 09:17:54:700,3998921,31.18,12.5,0,60244,443,398,31.73,15.39,0,24289.69,5554.11,14189.17,0.24,0.58,短脉冲,无效,1909.709,1473.899,0,0,0
搜索,2025-1225-17 09:17:54:700,3998922,31.47,17.5,0,60245,443,398,32.59,21.46,0,16298.8,7806.54,13853.13,0.47,0.85,短脉冲,无效,1667.168,1700.71,0,0,0
搜索,2025-1225-17 09:17:54:700,3998932,32.14,-2.5,0,60252,443,3853,31.46,-1.16,7.3,4969.55,1399,1143.22,0.28,0.24,长脉冲,有效,115.84,139.403,0,0,0
搜索,2025-1225-17 09:17:54:700,3998940,32.72,2.5,0,60253,443,3853,31.08,-0.93,7.3,1463.3,1128.87,1171.19,0.77,0.8,长脉冲,有效,110.277,84.101,0,0,0
搜索,2025-1225-17 09:17:54:700,3998952,34.15,12.5,0,60255,443,410,35.76,11.02,0,14316.28,10500.53,3947.23,0.74,0.28,短脉冲,无效,1202.815,1020.132,0,0,0
搜索,2025-1225-17 09:17:54:700,3998953,34.43,17.5,0,60256,443,380,34.98,18.68,0,17682.33,4021.16,3537.75,0.22,0.2,短脉冲,无效,957.245,1605.097,0,0,0
搜索,2025-1225-17 09:17:54:700,3998955,34.63,27.5,0,60258,443,428,35.36,24.1,0,5791.42,1781.54,5063.96,0.31,0.88,短脉冲,无效,295.295,641.689,0,0,0
搜索,2025-1225-17 09:17:54:700,3998971,35.68,2.5,0,60264,443,1196,36.24,4.06,78,6691.6,1574.14,1854.01,0.24,0.28,短脉冲,有效,539.648,407.638,0,0,0
搜索,2025-1225-17 09:17:54:700,3998983,37.16,12.5,0,60266,443,416,36.03,11.49,0,19355.41,9467.59,3753.45,0.49,0.19,短脉冲,无效,1826.994,2681.521,0,0,0
搜索,2025-1225-17 09:17:54:700,3998984,37.45,17.5,0,60267,443,416,37.89,20.41,0,24983.77,4576.67,14734.87,0.19,0.58,短脉冲,无效,1540.277,2274.066,0,0,0
搜索,2025-1225-17 09:17:54:700,3998985,37.56,22.5,0,60268,443,416,38.47,19.15,0,15725.13,6009.37,14195.21,0.38,0.9,短脉冲,无效,1001.747,1630.437,0,0,0
搜索,2025-1225-17 09:17:54:700,3999001,38.65,2.5,0,60275,443,1215,38.18,-0.25,2.4,1729.07,334.12,913.93,0.19,0.54,长脉冲,有效,172.705,148.161,0,0,0
搜索,2025-1225-17 09:17:54:700,3999001,38.65,2.5,0,60275,443,1190,37.99,-0.69,-2.4,9794.09,2662.26,6403.19,0.27,0.66,短脉冲,有效,548.177,277.489,0,0,0
搜索,2025-1225-17 09:17:54:800,3999014,40.43,17.5,0,60278,443,416,39.94,16.45,0,19936.61,3969.14,4011.65,0.2,0.2,短脉冲,无效,1813.004,2172.594,0,0,0
搜索,2025-1225-17 09:17:54:800,3999015,40.55,22.5,0,60279,443,416,39.65,20.1,0,17934.73,6835.42,8064.78,0.38,0.46,短脉冲,无效,922.936,1154.28,0,0,0
搜索,2025-1225-17 09:17:54:800,3999044,43.19,12.5,0,60288,443,464,41.39,14.36,0,8324.4,7370.46,2848.64,0.88,0.35,短脉冲,无效,700.463,1175.125,0,0,0
搜索,2025-1225-17 09:17:54:800,3999055,44.15,-2.5,0,60296,443,1502,45.27,-2.9,2.4,22798.21,10936.79,2076.64,0.47,0.09,长脉冲,有效,1376.512,3710.221,0,0,0
搜索,2025-1225-17 09:17:54:800,3999055,44.15,-2.5,0,60296,443,290,44.25,-2.62,-9.7,10312.54,462.09,432.99,0.05,0.05,短脉冲,有效,636.201,283.551,0,0,0
搜索,2025-1225-17 09:17:54:800,3999055,44.15,-2.5,0,60296,443,302,44.09,-3.99,9.7,6378.09,139.14,1782.51,0.02,0.28,短脉冲,有效,473.614,251.705,0,0,0
搜索,2025-1225-17 09:17:54:800,3999075,46.15,12.5,0,60299,443,650,45.35,13.79,0,13173.08,4440.76,2924.44,0.33,0.22,短脉冲,无效,1311.686,1289.181,0,0,0
搜索,2025-1225-17 09:17:54:800,3999077,46.53,22.5,0,60301,443,650,46,26.58,0,2389.56,518.91,2094.24,0.22,0.88,短脉冲,无效,304.624,242.506,0,0,0
搜索,2025-1225-17 09:17:54:800,3999078,46.63,27.5,0,60302,443,1496,48.38,24.23,0,2531.56,2080.81,2369.05,0.82,0.93,长脉冲,无效,185.767,182.114,0,0,0
搜索,2025-1225-17 09:17:54:800,3999079,46.72,32.5,0,60303,443,290,48.01,35.82,0,1179.79,658.47,817.63,0.55,0.69,短脉冲,无效,144.245,139.671,0,0,0
搜索,2025-1225-17 09:17:54:800,3999086,47.01,-2.5,0,60307,443,1502,47.27,-2.63,2.4,36430.19,3973.45,1602.53,0.11,0.05,长脉冲,有效,1820.699,2523.721,0,0,0
搜索,2025-1225-17 09:17:54:800,3999086,47.01,-2.5,0,60307,443,3229,46.73,-4.01,-24.3,490.05,55.23,138.78,0.11,0.28,长脉冲,有效,81.635,78.264,0,0,0
搜索,2025-1225-17 09:17:54:900,3999105,49.17,12.5,0,60310,443,488,50.51,15.41,0,8228.7,4820.19,4866.39,0.58,0.6,短脉冲,无效,698.736,1030.343,0,0,0
搜索,2025-1225-17 09:17:54:900,3999136,52.23,12.5,0,60321,443,512,53,14.36,0,10351.46,3340.93,3525.37,0.31,0.35,短脉冲,无效,802.265,1400.276,0,0,0
搜索,2025-1225-17 09:17:54:900,3999138,52.53,22.5,0,60323,443,512,53.46,19.06,0,5963.64,2340.26,4815.36,0.39,0.8,短脉冲,无效,393.089,594.215,0,0,0
搜索,2025-1225-17 09:17:54:900,3999168,55.42,17.5,0,60333,443,548,56.07,14.45,0,6852.52,1868.09,4129.53,0.27,0.6,短脉冲,无效,725.3,679.645,0,0,0
搜索,2025-1225-17 09:17:54:900,3999169,55.53,22.5,0,60334,443,554,56.87,19.09,0,3427.17,2014.01,2950.62,0.58,0.87,短脉冲,无效,306.739,421.112,0,0,0
搜索,2025-1225-17 09:17:54:900,3999178,56.1,-2.5,0,60340,443,1754,55.76,-1.84,-2.4,36603.59,5022.24,3580.44,0.14,0.09,长脉冲,有效,2630.7,2630.405,0,0,0
搜索,2025-1225-17 09:17:54:900,3999178,56.1,-2.5,0,60340,443,1760,55.73,-1.9,2.4,45553.05,6859.18,3925.63,0.16,0.08,长脉冲,有效,2744.387,6220.793,0,0,0
搜索,2025-1225-17 09:17:54:900,3999209,58.99,-2.5,0,60351,443,1976,58.13,-2.68,-2.4,47861.79,17429.15,2544.78,0.36,0.05,长脉冲,有效,2298.556,4578.32,0,0,0
搜索,2025-1225-17 09:17:54:900,3999209,58.99,-2.5,0,60351,443,1982,58.63,-2.51,2.4,47787.86,6902.07,1127.78,0.14,0.02,长脉冲,有效,2032.611,4881.435,0,0,0
搜索,2025-1225-17 09:17:55:000,3999230,61.47,22.5,0,60356,443,638,61.19,27,0,2660.93,298.74,2569.58,0.11,0.96,短脉冲,无效,124.995,231.094,0,0,0
搜索,2025-1225-17 09:17:55:000,3999270,65.12,-2.5,0,60373,443,2174,66.49,-1.49,2.4,25967.51,15536.44,4288.75,0.6,0.16,长脉冲,有效,2716.629,2427.058,0,0,0
搜索,2025-1225-17 09:17:55:000,3999270,65.12,-2.5,0,60373,443,3793,63.23,-2.55,2.4,733.75,708.58,21.34,0.96,0.03,长脉冲,有效,107.041,74.965,0,0,0
