工作/测试,时间,fpga时间,机械方位角,俯仰波束中心角,跟踪航迹号,CPI计数,周期计数,点迹距离,点迹方位,点迹俯仰,点迹速度,和路强度,方位强度,俯仰强度,方位差和比,俯仰差和比,波形模式,点迹多普勒标志,多普勒基底,距离基底,航向角,纵摇角,横摇角
搜索,2025-1225-15 07:54:48:000,584453,56.63,7.5,0,14229,110,296,57.21,4.82,-3.6,1477.4,355.38,752.39,0.24,0.5,短脉冲,有效,42.774,37.262,0,0,0
搜索,2025-1225-15 07:54:48:000,584460,57.77,27.5,0,14233,110,1760,56.8,24.47,0,1016.98,419.82,1016.67,0.41,0.99,长脉冲,无效,105.534,86.292,0,0,0
搜索,2025-1225-15 07:54:48:000,584468,58.26,-2.5,0,14238,110,1976,58.91,-3,-2.4,35216.74,9601.59,3787.67,0.27,0.11,长脉冲,有效,1561.442,4347.542,0,0,0
搜索,2025-1225-15 07:54:48:000,584468,58.26,-2.5,0,14238,110,1982,58.59,-3,2.4,33927.54,4624.84,3670.64,0.14,0.11,长脉冲,有效,1468.02,4298.515,0,0,0
搜索,2025-1225-15 07:54:48:000,584499,61.32,-2.5,0,14249,110,1982,61.88,-3.36,-2.4,9105.28,2134.78,1555.43,0.24,0.17,长脉冲,有效,829.466,1307.555,0,0,0
搜索,2025-1225-15 07:54:48:000,584499,61.32,-2.5,0,14249,110,1976,62.93,-3.74,2.4,8655.81,6331.05,2037.42,0.72,0.24,长脉冲,有效,895.448,1021.454,0,0,0
搜索,2025-1225-15 07:54:48:000,584530,64.28,-2.5,0,14260,110,2174,65.4,-3.65,2.4,25269.41,12044.79,5587.25,0.47,0.22,长脉冲,有效,1224.234,2625.918,0,0,0
搜索,2025-1225-15 07:54:48:000,584530,64.28,-2.5,0,14260,110,4159,65.66,-2.43,-2.4,667.09,405.41,6.18,0.61,0.02,长脉冲,有效,108.239,80.072,0,0,0
搜索,2025-1225-15 07:54:48:000,584530,64.28,-2.5,0,14260,110,1322,63.14,-2.6,-2.4,5153.42,2554.43,196.02,0.49,0.03,短脉冲,有效,355.698,327.468,0,0,0
搜索,2025-1225-15 07:54:48:000,584530,64.28,-2.5,0,14260,110,1328,64.09,-2.52,-76.8,5943.94,446.32,149.13,0.08,0.03,短脉冲,有效,390.068,441.835,0,0,0
搜索,2025-1225-15 07:54:48:000,584545,65.65,7.5,0,14262,110,494,66.47,4.52,-2.4,938.45,323.89,548.49,0.35,0.58,短脉冲,有效,47.978,58.654,0,0,0
搜索,2025-1225-15 07:54:48:000,584561,67.26,-2.5,0,14271,110,2174,68.22,-3.91,2.4,14859.39,6001.98,3955.68,0.41,0.27,长脉冲,有效,1392.626,132.413,0,0,0
搜索,2025-1225-15 07:54:48:000,584561,67.26,-2.5,0,14271,110,314,67.87,-0.88,76.8,11563.9,2921.63,3339.61,0.25,0.28,短脉冲,有效,779.543,617.718,0,0,0
搜索,2025-1225-15 07:54:48:000,584561,67.26,-2.5,0,14271,110,1094,66.9,-2.96,76.8,12315.42,1814.76,1240.14,0.14,0.09,短脉冲,有效,645.495,469.787,0,0,0
搜索,2025-1225-15 07:54:48:000,584561,67.26,-2.5,0,14271,110,1106,68.57,-4.09,-76.8,6393.29,3662.15,1902.01,0.57,0.3,短脉冲,有效,480.161,527.245,0,0,0
搜索,2025-1225-15 07:54:48:000,584580,69.28,12.5,0,14274,110,296,68.11,16.7,0,7804.76,3966.59,7041.85,0.5,0.9,短脉冲,无效,647.604,314.024,0,0,0
搜索,2025-1225-15 07:54:48:000,584580,69.28,12.5,0,14274,110,326,71.22,11.97,0,3196.4,3099.03,354.93,0.98,0.11,短脉冲,无效,277.591,380.221,0,0,0
搜索,2025-1225-15 07:54:48:000,584591,70.26,-2.5,0,14282,110,3049,70.78,-1.58,3.6,11570.65,2522.15,1703.21,0.22,0.14,长脉冲,有效,1005.123,1462.735,0,0,0
搜索,2025-1225-15 07:54:48:000,584591,70.26,-2.5,0,14282,110,4692,69.24,-3.68,2.4,666.73,292.43,150.66,0.44,0.22,长脉冲,有效,108.924,93.28,0,0,0
搜索,2025-1225-15 07:54:48:000,584653,76.32,-2.5,0,14304,110,3787,75.48,-0.94,-3.6,15896.99,5629.73,4388.99,0.35,0.28,长脉冲,有效,1155.88,2184.38,0,0,0
搜索,2025-1225-15 07:54:48:000,584653,76.32,-2.5,0,14304,110,3793,75.52,-1.33,3.6,26225.44,8819.3,5136.52,0.33,0.19,长脉冲,有效,1692.711,2469.544,0,0,0
搜索,2025-1225-15 07:54:48:000,584653,76.32,-2.5,0,14304,110,4075,76.67,-2.5,-2.4,15633.71,2305.34,339.09,0.14,0.02,长脉冲,有效,447.445,2376.775,0,0,0
搜索,2025-1225-15 07:54:48:000,584653,76.32,-2.5,0,14304,110,4099,76.42,-2.43,2.4,17983.59,820.29,155.16,0.05,0.02,长脉冲,有效,372.817,2120.424,0,0,0
搜索,2025-1225-15 07:54:48:000,584672,78.41,12.5,0,14307,110,446,77.8,9.46,0,13879.71,3519.51,8339.43,0.25,0.6,短脉冲,无效,1484.552,1897.361,0,0,0
搜索,2025-1225-15 07:54:48:000,584703,81.26,12.5,0,14318,110,440,80.47,9.47,0,12534.87,4163.3,7493.46,0.33,0.6,短脉冲,无效,1503.303,889.205,0,0,0
搜索,2025-1225-15 07:54:48:000,584714,82.26,-2.5,0,14326,110,5340,83.43,-3.13,-2.4,2870.93,1437.38,373.11,0.5,0.13,长脉冲,有效,379.392,349.884,0,0,0
搜索,2025-1225-15 07:54:48:000,584714,82.26,-2.5,0,14326,110,1094,82.67,-1.4,-3.6,25696.88,4387.13,4688.11,0.17,0.19,短脉冲,有效,1066.259,1945.308,0,0,0
搜索,2025-1225-15 07:54:48:000,584736,84.75,22.5,0,14331,110,824,84.02,24.8,9.7,2741.98,833.26,1211.07,0.3,0.44,短脉冲,无效,198.511,168.21,0,0,0
搜索,2025-1225-15 07:54:48:000,584753,85.84,2.5,0,14338,110,284,85.93,3.16,-3.6,3855.49,158.73,388.93,0.05,0.09,短脉冲,有效,303.1,213.658,0,0,0
搜索,2025-1225-15 07:54:48:000,584776,88.27,-2.5,0,14348,110,1215,88.7,-1.16,2.4,571.06,101.25,130.99,0.17,0.24,长脉冲,有效,34.974,59.609,0,0,0
搜索,2025-1225-15 07:54:48:000,587867,30.26,12.5,0,15451,111,422,29.85,9.73,0,19373.09,3200.36,10293.16,0.16,0.54,短脉冲,无效,1591.662,2025.496,0,0,0
搜索,2025-1225-15 07:54:48:000,587868,30.46,17.5,0,15452,111,386,30.17,21.63,0,12894.3,1481.37,11454.28,0.11,0.88,短脉冲,无效,962.341,1671.023,0,0,0
搜索,2025-1225-15 07:54:48:000,587909,34.13,-2.5,0,15470,111,1215,32.26,-3.5,-2.4,3581.8,3385.31,696.24,0.94,0.19,长脉冲,有效,234.42,520.576,0,0,0
搜索,2025-1225-15 07:54:48:000,587909,34.13,-2.5,0,15470,111,614,34.3,-3.32,78,15961.4,1129.39,2610.78,0.06,0.16,短脉冲,有效,489.962,704.233,0,0,0
搜索,2025-1225-15 07:54:48:000,587909,34.13,-2.5,0,15470,111,812,33.54,-4.51,76.8,6187.36,1517.08,2312.28,0.25,0.38,短脉冲,有效,512.857,373.14,0,0,0
搜索,2025-1225-15 07:54:48:000,587909,34.13,-2.5,0,15470,111,1220,35.88,-3.25,2.4,6307.5,5187.12,957.75,0.82,0.16,短脉冲,有效,399.191,490.276,0,0,0
搜索,2025-1225-15 07:54:48:000,587940,37.05,-2.5,0,15481,111,99,36.34,-4.04,78,2923.56,870.71,846.48,0.3,0.28,短脉冲,有效,224.838,78.917,0,0,0
搜索,2025-1225-15 07:54:48:000,587947,37.65,2.5,0,15482,111,1226,37.57,-0.44,2.4,4160.6,133.46,2400.25,0.03,0.58,短脉冲,有效,335.85,276.625,0,0,0
搜索,2025-1225-15 07:54:48:000,587960,39.43,17.5,0,15485,111,410,38.83,15.86,0,15423.51,3803.59,4690.28,0.25,0.3,短脉冲,无效,1099.908,2116.343,0,0,0
搜索,2025-1225-15 07:54:48:000,587961,39.55,22.5,0,15486,111,410,40.51,19.06,0,11753.21,4766.84,9625.79,0.41,0.82,短脉冲,无效,664.197,1644.54,0,0,0
搜索,2025-1225-15 07:54:48:000,587962,39.66,27.5,0,15487,111,458,39.17,29.36,0,4981.12,991.9,1699.75,0.2,0.35,短脉冲,无效,155.95,564.576,0,0,0
搜索,2025-1225-15 07:54:48:000,587991,42.5,17.5,0,15496,111,422,42.72,14.52,0,24600.65,2243.78,14360.71,0.09,0.58,短脉冲,无效,1881.982,1561.071,0,0,0
搜索,2025-1225-15 07:54:48:000,588001,43.17,-2.5,0,15503,111,1502,44.11,-1.31,-2.4,6022.21,2399.22,1198.32,0.39,0.2,长脉冲,有效,547.161,347.267,0,0,0
搜索,2025-1225-15 07:54:48:000,588021,45.17,12.5,0,15506,111,1496,45.7,9.41,0,4971.54,1097.56,4903.68,0.22,0.99,长脉冲,无效,605.73,264.487,0,0,0
搜索,2025-1225-15 07:54:48:000,588022,45.44,17.5,0,15507,111,434,44.32,21.59,0,12698.87,6156.16,11171.33,0.49,0.88,短脉冲,无效,937.399,1204.065,0,0,0
搜索,2025-1225-15 07:54:48:000,588023,45.54,22.5,0,15508,111,434,44.19,19.08,0,10673.93,6417.38,9086.7,0.6,0.85,短脉冲,无效,376.138,760.375,0,0,0
搜索,2025-1225-15 07:54:48:000,588032,46.11,-2.5,0,15514,111,3727,46.25,-2.9,14.6,1550.2,91.26,141.18,0.06,0.09,长脉冲,有效,94.145,84.785,0,0,0
搜索,2025-1225-15 07:54:48:000,588032,46.11,-2.5,0,15514,111,3739,46.09,-3.67,15.8,853.19,6.43,190.61,0,0.22,长脉冲,有效,95.45,98.886,0,0,0
搜索,2025-1225-15 07:54:48:000,588032,46.11,-2.5,0,15514,111,141,45.82,-2.39,78,2457.55,288.49,3.74,0.11,0,短脉冲,有效,155.821,57.647,0,0,0
搜索,2025-1225-15 07:54:48:000,588032,46.11,-2.5,0,15514,111,1292,46.38,-2.13,78,2480.33,277.37,112.37,0.11,0.05,短脉冲,有效,186.866,125.576,0,0,0
搜索,2025-1225-15 07:54:48:000,588054,48.55,22.5,0,15519,111,470,49.49,19.17,0,6934.92,2754.07,6322.89,0.39,0.91,短脉冲,无效,453.023,672.466,0,0,0
搜索,2025-1225-15 07:54:48:000,588055,48.64,27.5,0,15520,111,1496,48.07,24.98,0,1044.4,247.14,494.3,0.24,0.47,长脉冲,无效,93.186,147.241,0,0,0
搜索,2025-1225-15 07:54:48:000,588084,51.54,22.5,0,15530,111,506,51.83,19.15,0,3256.95,401.81,2940.28,0.13,0.9,短脉冲,无效,206.54,357.009,0,0,0
搜索,2025-1225-15 07:54:48:000,588084,51.54,22.5,0,15530,111,710,50.58,26.12,0,1490.02,607.75,1145.66,0.41,0.77,短脉冲,无效,154.973,160.795,0,0,0
搜索,2025-1225-15 07:54:48:000,588093,52.13,-2.5,0,15536,111,1754,52.46,-2.71,-2.4,24987.05,3431.91,1442.85,0.14,0.06,长脉冲,有效,1746.719,2924.85,0,0,0
搜索,2025-1225-15 07:54:48:000,588115,54.56,22.5,0,15541,111,524,53.42,19.21,0,4750.22,2347.77,3274.55,0.49,0.69,短脉冲,无效,322.785,414.73,0,0,0
搜索,2025-1225-15 07:54:48:000,588146,57.51,22.5,0,15552,111,566,56.81,19.21,0,5150.61,1509.93,4774.88,0.3,0.93,短脉冲,无效,331.516,442.476,0,0,0
搜索,2025-1225-15 07:54:48:000,588147,57.6,27.5,0,15553,111,1760,56.77,24.3,0,1852.09,645.96,1211.34,0.35,0.66,长脉冲,无效,135.683,117.847,0,0,0
搜索,2025-1225-15 07:54:48:000,588175,60.15,12.5,0,15561,111,1058,59.65,9.12,0,2420.62,495.25,2147.53,0.2,0.88,短脉冲,无效,307.359,319.734,0,0,0
搜索,2025-1225-15 07:54:48:000,588176,60.55,22.5,0,15563,111,806,59.99,26.81,0,1813.32,415.19,1677.86,0.24,0.93,短脉冲,无效,207.961,194.18,0,0,0
搜索,2025-1225-15 07:54:48:000,588186,61.05,-2.5,0,15569,111,1970,62.95,-3.19,-2.4,13057.2,12249.42,1835.64,0.94,0.14,长脉冲,有效,939.752,1583.391,0,0,0
搜索,2025-1225-15 07:54:48:000,588186,61.05,-2.5,0,15569,111,1982,62.91,-3.04,2.4,15484.55,13987.2,1786.48,0.9,0.11,长脉冲,有效,1078.725,1478.067,0,0,0
搜索,2025-1225-15 07:54:48:000,588207,63.52,22.5,0,15574,111,848,62.94,26,0,2763.26,664.15,2038.96,0.24,0.74,短脉冲,无效,160.966,310.365,0,0,0
搜索,2025-1225-15 07:54:48:000,588236,66.15,12.5,0,15583,111,1064,65.69,9.07,0,1931.06,361.53,1621.02,0.19,0.83,短脉冲,无效,258.461,177.625,0,0,0
搜索,2025-1225-15 07:54:48:000,588238,66.53,22.5,0,15585,111,308,67.6,19.14,0,3360.94,1530.75,3007.95,0.46,0.9,短脉冲,无效,257.689,242.493,0,0,0
搜索,2025-1225-15 07:54:48:000,588247,67.11,-2.5,0,15591,111,2168,68.23,-3.76,-2.4,14591.07,6961.84,3496.07,0.47,0.24,长脉冲,有效,1292.522,1485.531,0,0,0
搜索,2025-1225-15 07:54:48:000,588247,67.11,-2.5,0,15591,111,2174,68.28,-4.03,2.4,17297.92,8731.2,4952.79,0.5,0.28,长脉冲,有效,1746.63,1117.672,0,0,0
搜索,2025-1225-15 07:54:48:000,588247,67.11,-2.5,0,15591,111,2426,69.06,-1.81,2.4,4624.58,4539.33,479.06,0.98,0.11,长脉冲,有效,366.871,325.351,0,0,0
搜索,2025-1225-15 07:54:48:000,588247,67.11,-2.5,0,15591,111,4692,68.18,-3.3,2.4,1004.2,455.53,160.12,0.46,0.16,长脉冲,有效,157.338,89.539,0,0,0
搜索,2025-1225-15 07:54:48:000,588262,68.35,7.5,0,15593,111,482,67.48,6.81,-2.4,1718.29,629.62,238.15,0.36,0.14,短脉冲,有效,74.586,114.568,0,0,0
搜索,2025-1225-15 07:54:48:000,588267,69.12,12.5,0,15594,111,1880,70.41,9.17,0,4167.69,2334.78,3795.93,0.57,0.91,长脉冲,无效,466.657,138.511,0,0,0
搜索,2025-1225-15 07:54:48:000,588269,69.51,22.5,0,15596,111,314,68.47,25.92,0,3702.18,1645.79,2657.7,0.44,0.72,短脉冲,无效,282.492,238.244,0,0,0
搜索,2025-1225-15 07:54:48:000,588300,72.6,27.5,0,15608,111,1880,72.73,24.06,0,2864.74,165.87,2319.13,0.06,0.8,长脉冲,无效,174.271,150.569,0,0,0
搜索,2025-1225-15 07:54:48:000,588330,75.55,22.5,0,15618,111,284,76.82,27,0,3836.36,2105.75,3704.34,0.55,0.96,短脉冲,无效,438.935,422.174,0,0,0
搜索,2025-1225-15 07:54:48:000,588339,76.14,-2.5,0,15624,111,3793,75.98,-1.6,-2.4,57285.96,3601.74,8205.57,0.06,0.14,长脉冲,有效,2156.988,3980.377,0,0,0
搜索,2025-1225-15 07:54:48:000,588339,76.14,-2.5,0,15624,111,3799,76.05,-1.7,2.4,43545.38,1517.8,5446.1,0.03,0.13,长脉冲,有效,1552.026,3991.262,0,0,0
搜索,2025-1225-15 07:54:48:000,588359,78.14,12.5,0,15627,111,440,77.48,11.83,0,15703.04,4327.7,2122.95,0.28,0.14,短脉冲,无效,1887.199,2010.573,0,0,0
搜索,2025-1225-15 07:54:48:000,588361,78.53,22.5,0,15629,111,314,77.51,26.28,0,4383.4,1911.65,3535.37,0.44,0.8,短脉冲,无效,315.564,439.844,0,0,0
搜索,2025-1225-15 07:54:48:000,588391,81.51,22.5,0,15640,111,866,83.46,23.8,9.7,2336.96,2299.06,523.51,0.98,0.22,短脉冲,无效,197.687,158.903,0,0,0
搜索,2025-1225-15 07:54:48:000,588401,82,-2.5,0,15646,111,5340,83.32,-3.06,-2.4,2495.55,1437.46,296.78,0.58,0.13,长脉冲,有效,332.356,331.662,0,0,0
搜索,2025-1225-15 07:54:48:000,588401,82,-2.5,0,15646,111,5346,82.85,-3.08,2.4,2114.12,751.33,259.31,0.36,0.13,长脉冲,有效,272.3,288.829,0,0,0
搜索,2025-1225-15 07:54:48:000,588401,82,-2.5,0,15646,111,1094,82.71,-5.25,4.8,33951.58,10036.7,17943.86,0.3,0.54,短脉冲,有效,1281.991,2033.046,0,0,0
搜索,2025-1225-15 07:54:48:000,588422,84.49,22.5,0,15651,111,866,83.88,23.51,9.7,5522.33,1382.37,916.59,0.25,0.17,短脉冲,无效,426.222,295.882,0,0,0
搜索,2025-1225-15 07:54:48:000,588493,90.96,-2.5,0,15679,111,1526,91.2,-1.61,-3.6,489.33,49.22,69.12,0.09,0.14,长脉冲,有效,42.68,66.558,0,0,0
搜索,2025-1225-15 07:54:48:000,588554,97.06,-2.5,0,15701,111,1215,98.28,-1.17,-2.4,733.35,385.01,166.53,0.52,0.22,长脉冲,有效,75.059,66.173,0,0,0
搜索,2025-1225-15 07:54:48:000,588654,106.6,2.5,0,15735,111,1358,107.32,3.72,-4.8,129.36,39.08,26.88,0.3,0.2,长脉冲,有效,18.807,21.491,0,0,0
搜索,2025-1225-15 07:54:48:000,591555,30.27,17.5,0,16772,112,386,30.95,19.51,0,13125.24,3721.28,4932.33,0.28,0.38,短脉冲,无效,1078.499,1706.852,0,0,0
搜索,2025-1225-15 07:54:48:000,591584,32.99,12.5,0,16782,112,398,32.74,14.73,0,22561.11,2246.62,9577.56,0.09,0.43,短脉冲,无效,2207.358,1524.322,0,0,0
搜索,2025-1225-15 07:54:48:000,591585,33.27,17.5,0,16783,112,398,33.56,20.46,0,21393.15,2638.29,12890.24,0.13,0.6,短脉冲,无效,992.128,1817.274,0,0,0
搜索,2025-1225-15 07:54:48:000,591586,33.37,22.5,0,16784,112,398,34.07,19.08,0,15443.61,4490.66,11894.98,0.28,0.77,短脉冲,无效,614.872,1652.446,0,0,0
搜索,2025-1225-15 07:54:48:000,591603,34.43,2.5,0,16791,112,1178,35.48,0.31,-2.4,6249.55,2783.18,2543.13,0.44,0.41,短脉冲,有效,455.634,314.558,0,0,0
搜索,2025-1225-15 07:54:48:000,591603,34.43,2.5,0,16791,112,1202,36.34,-0.62,2.4,5106,4806.07,3205.35,0.94,0.63,短脉冲,有效,408.618,261.73,0,0,0
搜索,2025-1225-15 07:54:48:000,591615,35.98,12.5,0,16793,112,410,34.85,15.04,0,14695.45,7209.92,7335.25,0.49,0.5,短脉冲,无效,1362.293,1749.391,0,0,0
搜索,2025-1225-15 07:54:48:000,591615,35.98,12.5,0,16793,112,440,34.81,9.67,0,11296.71,5722.71,6149.82,0.5,0.55,短脉冲,无效,1130.203,1463.347,0,0,0
搜索,2025-1225-15 07:54:48:000,591619,36.47,32.5,0,16797,112,404,35.51,36.86,0,4810.94,1975.17,4510.72,0.41,0.94,短脉冲,无效,563.861,532.537,0,0,0
搜索,2025-1225-15 07:54:48:000,591626,36.86,-2.5,0,16801,112,1226,37.62,-5.92,76.8,6028.91,1927.75,4768.63,0.31,0.79,短脉冲,有效,471.175,372,0,0,0
搜索,2025-1225-15 07:54:48:000,591647,39.25,17.5,0,16805,112,428,38.69,19.64,0,13942.48,3221.99,5641.27,0.24,0.41,短脉冲,无效,541.265,1948.321,0,0,0
搜索,2025-1225-15 07:54:48:000,591648,39.34,22.5,0,16806,112,434,38.56,22.29,0,11573.56,3755.97,646.62,0.33,0.06,短脉冲,无效,310.376,1529.521,0,0,0
搜索,2025-1225-15 07:54:48:000,591649,39.45,27.5,0,16807,112,458,39.06,24.44,0,3794.82,600.43,2301.83,0.16,0.61,短脉冲,无效,167.538,527.931,0,0,0
搜索,2025-1225-15 07:54:48:000,591650,39.56,32.5,0,16808,112,428,40.56,36.12,0,4914.22,2091.66,3770.61,0.43,0.77,短脉冲,无效,302.731,674.629,0,0,0
搜索,2025-1225-15 07:54:48:000,591657,39.95,-2.5,0,16812,112,290,39.87,-0.14,7.3,6829.04,215.39,3098.05,0.03,0.46,短脉冲,有效,384.467,420.076,0,0,0
搜索,2025-1225-15 07:54:48:000,591718,45.82,-2.5,0,16834,112,3787,45.46,-1.86,13.4,2290.59,333.44,214.37,0.14,0.09,长脉冲,有效,87.162,101.592,0,0,0
搜索,2025-1225-15 07:54:48:000,591718,45.82,-2.5,0,16834,112,284,47.17,0.07,2.4,7090.81,4186.23,3585.68,0.58,0.5,短脉冲,有效,588.262,482.704,0,0,0
搜索,2025-1225-15 07:54:48:000,591718,45.82,-2.5,0,16834,112,302,44.53,-1.5,-2.4,6704.79,3837.62,1087.33,0.57,0.16,短脉冲,有效,544.08,283.828,0,0,0
搜索,2025-1225-15 07:54:48:000,591718,45.82,-2.5,0,16834,112,740,44.68,-1.17,78,10547.99,5204.85,2395.09,0.49,0.22,短脉冲,有效,427.25,695.817,0,0,0
搜索,2025-1225-15 07:54:48:000,591718,45.82,-2.5,0,16834,112,884,46.24,-1.9,2.4,4243.41,740.87,373.3,0.17,0.09,短脉冲,有效,242.294,345.311,0,0,0
搜索,2025-1225-15 07:54:48:000,591741,48.36,27.5,0,16840,112,1496,48.02,24.64,0,1275.28,174.57,704.22,0.14,0.55,长脉冲,无效,93.8,110.318,0,0,0
搜索,2025-1225-15 07:54:48:000,591749,48.86,-2.5,0,16845,112,290,49.43,-0.7,78,7138.38,1689.43,2333.09,0.24,0.33,短脉冲,有效,414.272,343.705,0,0,0
搜索,2025-1225-15 07:54:48:000,591749,48.86,-2.5,0,16845,112,1208,48.77,-2.47,78,4436.99,155.64,68.92,0.03,0.02,短脉冲,有效,354.511,109.115,0,0,0
搜索,2025-1225-15 07:54:48:000,591771,51.36,22.5,0,16850,112,494,50.46,19.06,0,4297.94,1627.07,3483.99,0.38,0.8,短脉冲,无效,259.749,524.434,0,0,0
搜索,2025-1225-15 07:54:48:000,591772,51.45,27.5,0,16851,112,1760,49.59,27.97,0,1341.27,1252.33,87.14,0.93,0.06,长脉冲,无效,159.429,139.531,0,0,0
搜索,2025-1225-15 07:54:48:000,591780,51.94,-2.5,0,16856,112,1760,52.4,-2.74,2.4,31891.41,6172.13,2019.55,0.19,0.06,长脉冲,有效,1823.031,2658.069,0,0,0
搜索,2025-1225-15 07:54:48:000,591780,51.94,-2.5,0,16856,112,1754,52.4,-2.72,-2.4,31666.62,6092.37,1875.56,0.19,0.06,长脉冲,有效,1573.398,3663.492,0,0,0
搜索,2025-1225-15 07:54:48:000,591780,51.94,-2.5,0,16856,112,111,50.87,-2.95,-76.8,5123.37,2349.99,514.49,0.46,0.09,短脉冲,有效,424.944,105.604,0,0,0
搜索,2025-1225-15 07:54:48:000,591780,51.94,-2.5,0,16856,112,117,50.34,-2.74,78,5565.09,4149.92,356.46,0.74,0.06,短脉冲,有效,429.411,89.039,0,0,0
搜索,2025-1225-15 07:54:48:000,591780,51.94,-2.5,0,16856,112,123,52.96,-2.79,76.8,5636.36,2441.61,402.84,0.44,0.08,短脉冲,有效,384.894,55.827,0,0,0
搜索,2025-1225-15 07:54:48:000,591780,51.94,-2.5,0,16856,112,1262,51.46,-2.1,-76.8,5460.96,1064.61,271.66,0.19,0.05,短脉冲,有效,439.297,140.384,0,0,0
搜索,2025-1225-15 07:54:48:000,591787,52.54,2.5,0,16857,112,1748,53.23,7.04,2.4,4933.51,1414.24,4804.14,0.28,0.98,长脉冲,有效,813.449,393.756,0,0,0
搜索,2025-1225-15 07:54:48:000,591799,54,12.5,0,16859,112,554,53.34,17.02,0,10906.83,2994.37,10569.54,0.27,0.98,短脉冲,无效,889.896,1523.868,0,0,0
搜索,2025-1225-15 07:54:48:000,591800,54.28,17.5,0,16860,112,536,53.61,19.12,0,11302.72,3163.07,3268.13,0.28,0.28,短脉冲,无效,1019.264,934.491,0,0,0
搜索,2025-1225-15 07:54:48:000,591801,54.37,22.5,0,16861,112,536,53.55,19.06,0,6893.13,2389.09,5668.74,0.35,0.82,短脉冲,无效,464.721,518.536,0,0,0
搜索,2025-1225-15 07:54:48:000,591833,57.32,27.5,0,16873,112,1760,56.51,24.09,0,1952.55,665.46,1476.05,0.35,0.76,长脉冲,无效,185.781,159.308,0,0,0
搜索,2025-1225-15 07:54:48:000,591841,57.8,-2.5,0,16878,112,1976,59.62,-3.66,-2.4,17645.31,15316.89,3929.92,0.87,0.22,长脉冲,有效,865.626,2444.561,0,0,0
搜索,2025-1225-15 07:54:48:000,591863,60.25,22.5,0,16883,112,812,59.39,26.69,0,1324,478.79,1191.49,0.36,0.9,短脉冲,无效,97.972,182.684,0,0,0
搜索,2025-1225-15 07:54:48:000,591892,62.95,12.5,0,16892,112,2174,64.88,9.23,0,1558.19,1495.73,1455.89,0.96,0.93,长脉冲,无效,213.226,130.182,0,0,0
搜索,2025-1225-15 07:54:48:000,591903,63.93,-2.5,0,16900,112,2174,62.06,-1.11,-2.4,20619.93,19525.79,4958,0.94,0.24,长脉冲,有效,1646.588,2866.99,0,0,0
搜索,2025-1225-15 07:54:48:000,591933,66.83,-2.5,0,16911,112,2180,65.78,-1.9,2.4,25925.7,11691.77,2251.64,0.46,0.09,长脉冲,有效,657.846,3257.193,0,0,0
搜索,2025-1225-15 07:54:48:000,591933,66.83,-2.5,0,16911,112,1052,66.08,-4.41,2.4,7787.76,2435.64,2765.65,0.31,0.36,短脉冲,有效,568.896,643.285,0,0,0
搜索,2025-1225-15 07:54:48:000,591933,66.83,-2.5,0,16911,112,1322,66.39,-1.83,-2.4,4445.2,804.34,443.47,0.17,0.09,短脉冲,有效,366.637,248.09,0,0,0
搜索,2025-1225-15 07:54:48:000,591955,69.23,22.5,0,16916,112,296,68.23,19.08,0,3558.65,1511.33,2727.4,0.43,0.77,短脉冲,无效,298.698,169.533,0,0,0
搜索,2025-1225-15 07:54:48:000,591985,72.19,17.5,0,16926,112,284,71.6,20.49,0,9434.29,2278.26,5758.69,0.24,0.61,短脉冲,无效,927.674,1050.149,0,0,0
搜索,2025-1225-15 07:54:48:000,591986,72.29,22.5,0,16927,112,284,71.45,19.4,0,5523.65,1961.39,5425.75,0.36,0.98,短脉冲,无效,420.823,463.781,0,0,0
搜索,2025-1225-15 07:54:48:000,591987,72.39,27.5,0,16928,112,2426,72.57,24.09,0,932.27,70.19,806.71,0.08,0.87,长脉冲,无效,97.379,96.486,0,0,0
搜索,2025-1225-15 07:54:48:000,592026,75.85,-2.5,0,16944,112,3793,75.33,-0.73,-2.4,32477.98,6951.16,10365.64,0.22,0.31,长脉冲,有效,2095.098,3881.054,0,0,0
搜索,2025-1225-15 07:54:48:000,592026,75.85,-2.5,0,16944,112,3799,75.36,-0.72,2.4,22876.14,4586.62,7378.4,0.2,0.31,长脉冲,有效,1408.385,2939.207,0,0,0
搜索,2025-1225-15 07:54:48:000,592045,77.97,12.5,0,16947,112,452,78.55,9.16,0,11283.09,2746.87,8062.26,0.24,0.71,短脉冲,无效,1332.034,1499.645,0,0,0
搜索,2025-1225-15 07:54:48:000,592056,78.83,-2.5,0,16955,112,698,77.97,-4.47,78,5541.78,1996.55,2029.96,0.36,0.36,短脉冲,有效,352.806,309.55,0,0,0
搜索,2025-1225-15 07:54:48:000,592076,80.94,12.5,0,16958,112,434,81.05,9.1,0,13764.6,630.34,11988.04,0.05,0.87,短脉冲,无效,1267.106,848.018,0,0,0
搜索,2025-1225-15 07:54:48:000,592078,81.25,22.5,0,16960,112,434,81.56,26.97,0,2546.01,335.39,2441.31,0.13,0.96,短脉冲,无效,266.086,212.924,0,0,0
搜索,2025-1225-15 07:54:48:000,592087,81.83,-2.5,0,16966,112,5340,83.33,-3.13,-2.4,2136.76,1426.77,277.7,0.66,0.13,长脉冲,有效,259.216,261.996,0,0,0
